SECT,CLASS,COU,YEA,STRI
LSFGT,Barriers to competition,ESP,2024,0.009696969762444496
LSFGT,Regulatory transparency,ESP,2024,0.0533333346247673
LSFGT,STRI,ESP,2024,0.09939394146203995
LSCUS,Restrictions on foreign entry,ESP,2024,0.05524079315364361
LSCUS,Restrictions to movement of people,ESP,2024,0.0
LSCUS,Other discriminatory measures,ESP,2024,0.015580736100673676
LSCUS,Barriers to competition,ESP,2024,0.005429650656878948
LSCUS,Regulatory transparency,ESP,2024,0.04532577842473984
LSCUS,STRI,ESP,2024,0.1215769574046135
CS,Restrictions on foreign entry,EST,2024,0.046260444447398186
CS,Restrictions to movement of people,EST,2024,0.05841955542564392
CS,Other discriminatory measures,EST,2024,0.024032283574342728
CS,Barriers to competition,EST,2024,0.01473934669047594
CS,Regulatory transparency,EST,2024,0.014703604392707348
CS,STRI,EST,2024,0.15815523266792297
CO,Restrictions on foreign entry,EST,2024,0.023603621870279312
CO,Restrictions to movement of people,EST,2024,0.14141825027763844
CO,Other discriminatory measures,EST,2024,0.018435241654515266
CO,Barriers to competition,EST,2024,0.00909553375095129
CO,Regulatory transparency,EST,2024,0.05036117322742939
CO,STRI,EST,2024,0.24291381239891052
PSLEG,Restrictions on foreign entry,EST,2024,0.28540632128715515
PSLEG,Restrictions to movement of people,EST,2024,0.10544568300247192
PSLEG,Other discriminatory measures,EST,2024,0.006092417053878307
PSLEG,Barriers to competition,EST,2024,0.004124097991734743
PSLEG,Regulatory transparency,EST,2024,0.01330958865582943
PSLEG,STRI,EST,2024,0.4143781363964081
PSACC,Restrictions on foreign entry,EST,2024,0.09400544967502356
PSACC,Restrictions to movement of people,EST,2024,0.13851044699549675
PSACC,Other discriminatory measures,EST,2024,0.02270662970840931
PSACC,Barriers to competition,EST,2024,0.009082651697099209
PSACC,Regulatory transparency,EST,2024,0.009839539416134357
PSACC,STRI,EST,2024,0.27414470911026
PSARC,Restrictions on foreign entry,EST,2024,0.020790020003914833
PSARC,Restrictions to movement of people,EST,2024,0.16632016748189926
PSARC,Other discriminatory measures,EST,2024,0.028182027861475945
PSARC,Barriers to competition,EST,2024,0.011088010855019093
PSARC,Regulatory transparency,EST,2024,0.07623007893562317
PSARC,STRI,EST,2024,0.3026103079319
PSENG,Restrictions on foreign entry,EST,2024,0.023895401507616043
PSENG,Restrictions to movement of people,EST,2024,0.0860008979216218
PSENG,Other discriminatory measures,EST,2024,0.01690712384879589
PSENG,Barriers to competition,EST,2024,0.007889990694820881
PSENG,Regulatory transparency,EST,2024,0.015779981389641762
PSENG,STRI,EST,2024,0.15047340095043182
TC,Restrictions on foreign entry,EST,2024,0.04800363443791866
TC,Restrictions to movement of people,EST,2024,0.018001507967710495
TC,Other discriminatory measures,EST,2024,0.033722187392413616
TC,Barriers to competition,EST,2024,0.02866210788488388
TC,Regulatory transparency,EST,2024,0.014986471273005009
TC,STRI,EST,2024,0.14337590336799622
DS,Restrictions on foreign entry,EST,2024,0.05048571527004242
DS,Restrictions to movement of people,EST,2024,0.0422897064127028
DS,Other discriminatory measures,EST,2024,0.012167268432676792
DS,Barriers to competition,EST,2024,0.01930180750787258
DS,Regulatory transparency,EST,2024,0.007828982546925545
DS,STRI,EST,2024,0.13207347691059113
ASBRD,Restrictions on foreign entry,EST,2024,0.11294601112604141
ASBRD,Restrictions to movement of people,EST,2024,0.020963463000953197
ASBRD,Other discriminatory measures,EST,2024,0.014888337347656488
ASBRD,Barriers to competition,EST,2024,0.01848207414150238
ASBRD,Regulatory transparency,EST,2024,0.029519978910684586
ASBRD,STRI,EST,2024,0.1967998594045639
ASMOT,Restrictions on foreign entry,EST,2024,0.027807695791125298
ASMOT,Restrictions to movement of people,EST,2024,0.03906785324215889
ASMOT,Other discriminatory measures,EST,2024,0.05287379026412964
ASMOT,Barriers to competition,EST,2024,0.010183099657297134
ASMOT,Regulatory transparency,EST,2024,0.011162243783473969
ASMOT,STRI,EST,2024,0.14109468460083008
ASSOU,Restrictions on foreign entry,EST,2024,0.025277502834796906
ASSOU,Restrictions to movement of people,EST,2024,0.06385317258536816
ASSOU,Other discriminatory measures,EST,2024,0.03516869992017746
ASSOU,Barriers to competition,EST,2024,0.006594131235033274
ASSOU,Regulatory transparency,EST,2024,0.018023958429694176
ASSOU,STRI,EST,2024,0.14891746640205383
FSBNK,Restrictions on foreign entry,EST,2024,0.07560137659311295
FSBNK,Restrictions to movement of people,EST,2024,0.04329896904528141
FSBNK,Other discriminatory measures,EST,2024,0.009621992707252502
FSBNK,Barriers to competition,EST,2024,0.028865978121757507
FSBNK,Regulatory transparency,EST,2024,0.005498281680047512
FSBNK,STRI,EST,2024,0.1628865897655487
FSINS,Restrictions on foreign entry,EST,2024,0.018246887251734734
FSINS,Restrictions to movement of people,EST,2024,0.01887695980258286
FSINS,Other discriminatory measures,EST,2024,0.005796662997454405
FSINS,Barriers to competition,EST,2024,0.010887645184993744
FSINS,Regulatory transparency,EST,2024,0.005040576681494713
FSINS,STRI,EST,2024,0.058848731219768524
TRAIR,Restrictions on foreign entry,EST,2024,0.23025705013424158
TRAIR,Restrictions to movement of people,EST,2024,0.029710586182773113
TRAIR,Other discriminatory measures,EST,2024,0.014404329936951399
TRAIR,Barriers to competition,EST,2024,0.1061092410236597
TRAIR,Regulatory transparency,EST,2024,0.004748388659209013
TRAIR,STRI,EST,2024,0.38522955775260925
TRMAR,Restrictions on foreign entry,EST,2024,0.12267536669969559
TRMAR,Restrictions to movement of people,EST,2024,0.10440456122159958
TRMAR,Other discriminatory measures,EST,2024,0.02838499378412962
TRMAR,Barriers to competition,EST,2024,0.022512234281748533
TRMAR,Regulatory transparency,EST,2024,0.003588906954973936
TRMAR,STRI,EST,2024,0.2815660536289215
TRROF,Restrictions on foreign entry,EST,2024,0.027439814060926437
TRROF,Restrictions to movement of people,EST,2024,0.052808694541454315
TRROF,Other discriminatory measures,EST,2024,0.019932694733142853
TRROF,Barriers to competition,EST,2024,0.038312193006277084
TRROF,Regulatory transparency,EST,2024,0.04581931047141552
TRROF,STRI,EST,2024,0.18431270122528076
TRRAI,Restrictions on foreign entry,EST,2024,0.08384392596781254
TRRAI,Restrictions to movement of people,EST,2024,0.05417606979608536
TRRAI,Other discriminatory measures,EST,2024,0.012254111468791962
TRRAI,Barriers to competition,EST,2024,0.06933247204869986
TRRAI,Regulatory transparency,EST,2024,0.004837149288505316
TRRAI,STRI,EST,2024,0.224443718791008
CR,Restrictions on foreign entry,EST,2024,0.03928372636437416
CR,Restrictions to movement of people,EST,2024,0.03471699170768261
CR,Other discriminatory measures,EST,2024,0.021278684958815575
CR,Barriers to competition,EST,2024,0.03601008281111717
CR,Regulatory transparency,EST,2024,0.014584084041416645
CR,STRI,EST,2024,0.145873561501503
LSCAR,Restrictions on foreign entry,EST,2024,0.017734989523887634
LSCAR,Restrictions to movement of people,EST,2024,0.07980744633823633
LSCAR,Other discriminatory measures,EST,2024,0.02381555549800396
LSCAR,Barriers to competition,EST,2024,0.013174562714993954
LSCAR,Regulatory transparency,EST,2024,0.012667848728597164
LSCAR,STRI,EST,2024,0.14720040559768677
LSSTG,Restrictions on foreign entry,EST,2024,0.027986347675323486
LSSTG,Restrictions to movement of people,EST,2024,0.05733788479119539
LSSTG,Other discriminatory measures,EST,2024,0.014266211539506912
LSSTG,Barriers to competition,EST,2024,0.008856655098497868
LSSTG,Regulatory transparency,EST,2024,0.02262798696756363
LSSTG,STRI,EST,2024,0.13107508420944214
LSFGT,Restrictions on foreign entry,EST,2024,0.02909090928733349
LSFGT,Restrictions to movement of people,EST,2024,0.08484848216176033
LSFGT,Other discriminatory measures,EST,2024,0.007272727321833372
LSFGT,Barriers to competition,EST,2024,0.004848484881222248
LSFGT,Regulatory transparency,EST,2024,0.02666666731238365
LSFGT,STRI,EST,2024,0.15272727608680725
LSCUS,Restrictions on foreign entry,EST,2024,0.05524079315364361
LSCUS,Restrictions to movement of people,EST,2024,0.029745043721050024
LSCUS,Other discriminatory measures,EST,2024,0.015580736100673676
LSCUS,Barriers to competition,EST,2024,0.005429650656878948
LSCUS,Regulatory transparency,EST,2024,0.02266288921236992
LSCUS,STRI,EST,2024,0.12865911424160004
CS,Restrictions on foreign entry,FIN,2024,0.07710074074566364
CS,Restrictions to movement of people,FIN,2024,0.0730244442820549
CS,Other discriminatory measures,FIN,2024,0.024032283574342728
CS,Barriers to competition,FIN,2024,0.01473934669047594
CS,Regulatory transparency,FIN,2024,0.029407208785414696
CS,STRI,FIN,2024,0.21830400824546814
CO,Restrictions on foreign entry,FIN,2024,0.05900905467569828
CO,Restrictions to movement of people,FIN,2024,0.07070912513881922
CO,Other discriminatory measures,FIN,2024,0.018435241654515266
CO,Barriers to competition,FIN,2024,0.00909553375095129
CO,Regulatory transparency,FIN,2024,0.03357411548495293
CO,STRI,FIN,2024,0.19082307815551758
PSLEG,Restrictions on foreign entry,FIN,2024,0.06795388646423817
PSLEG,Restrictions to movement of people,FIN,2024,0.035148561000823975
PSLEG,Other discriminatory measures,FIN,2024,0.006092417053878307
PSLEG,Barriers to competition,FIN,2024,0.004124097991734743
PSLEG,Regulatory transparency,FIN,2024,0.01330958865582943
PSLEG,STRI,FIN,2024,0.1266285479068756
PSACC,Restrictions on foreign entry,FIN,2024,0.07311534974724054
PSACC,Restrictions to movement of people,FIN,2024,0.08310626819729805
PSACC,Other discriminatory measures,FIN,2024,0.02270662970840931
PSACC,Barriers to competition,FIN,2024,0.004541325848549604
PSACC,Regulatory transparency,FIN,2024,0.029518618248403072
PSACC,STRI,FIN,2024,0.21298818290233612
PSARC,Restrictions on foreign entry,FIN,2024,0.05197505000978708
PSARC,Restrictions to movement of people,FIN,2024,0.041580041870474815
PSARC,Other discriminatory measures,FIN,2024,0.028182027861475945
PSARC,Barriers to competition,FIN,2024,0.011088010855019093
PSARC,Regulatory transparency,FIN,2024,0.05082005262374878
PSARC,STRI,FIN,2024,0.18364518880844116
PSENG,Restrictions on foreign entry,FIN,2024,0.05973850376904011
PSENG,Restrictions to movement of people,FIN,2024,0.06142921280115843
PSENG,Other discriminatory measures,FIN,2024,0.01690712384879589
PSENG,Barriers to competition,FIN,2024,0.007889990694820881
PSENG,Regulatory transparency,FIN,2024,0.031559962779283524
PSENG,STRI,FIN,2024,0.17752477526664734
TC,Restrictions on foreign entry,FIN,2024,0.057604361325502396
TC,Restrictions to movement of people,FIN,2024,0.02250188495963812
TC,Other discriminatory measures,FIN,2024,0.033722187392413616
TC,Barriers to competition,FIN,2024,0.0477701798081398
TC,Regulatory transparency,FIN,2024,0.014986471273005009
TC,STRI,FIN,2024,0.17658507823944092
DS,Restrictions on foreign entry,FIN,2024,0.10133628119365312
DS,Restrictions to movement of people,FIN,2024,0.03162773945950903
DS,Other discriminatory measures,FIN,2024,0.025944121327484027
DS,Barriers to competition,FIN,2024,0.04342670214828104
DS,Regulatory transparency,FIN,2024,0.026018612275947817
DS,STRI,FIN,2024,0.22835347056388855
ASBRD,Restrictions on foreign entry,FIN,2024,0.15059468150138855
ASBRD,Restrictions to movement of people,FIN,2024,0.014973902143537998
ASBRD,Other discriminatory measures,FIN,2024,0.014888337347656488
ASBRD,Barriers to competition,FIN,2024,0.024642765522003174
ASBRD,Regulatory transparency,FIN,2024,0.03935997188091278
ASBRD,STRI,FIN,2024,0.24445965886116028
ASMOT,Restrictions on foreign entry,FIN,2024,0.08342308737337589
ASMOT,Restrictions to movement of people,FIN,2024,0.02790560945868492
ASMOT,Other discriminatory measures,FIN,2024,0.05287379026412964
ASMOT,Barriers to competition,FIN,2024,0.010183099657297134
ASMOT,Regulatory transparency,FIN,2024,0.022324487566947937
ASMOT,STRI,FIN,2024,0.19671006500720978
ASSOU,Restrictions on foreign entry,FIN,2024,0.07583250850439072
ASSOU,Restrictions to movement of people,FIN,2024,0.04560940898954868
ASSOU,Other discriminatory measures,FIN,2024,0.03516869992017746
ASSOU,Barriers to competition,FIN,2024,0.013188262470066547
ASSOU,Regulatory transparency,FIN,2024,0.027035937644541264
ASSOU,STRI,FIN,2024,0.19683480262756348
FSBNK,Restrictions on foreign entry,FIN,2024,0.1512027531862259
FSBNK,Restrictions to movement of people,FIN,2024,0.030927835032343864
FSBNK,Other discriminatory measures,FIN,2024,0.009621992707252502
FSBNK,Barriers to competition,FIN,2024,0.019243985414505005
FSBNK,Regulatory transparency,FIN,2024,0.010996563360095024
FSBNK,STRI,FIN,2024,0.22199313342571259
FSINS,Restrictions on foreign entry,FIN,2024,0.20071575976908207
FSINS,Restrictions to movement of people,FIN,2024,0.021573668345808983
FSINS,Other discriminatory measures,FIN,2024,0.008694994496181607
FSINS,Barriers to competition,FIN,2024,0.0
FSINS,Regulatory transparency,FIN,2024,0.010081153362989426
FSINS,STRI,FIN,2024,0.24106557667255402
TRAIR,Restrictions on foreign entry,FIN,2024,0.2748229308053851
TRAIR,Restrictions to movement of people,FIN,2024,0.021221847273409367
TRAIR,Other discriminatory measures,FIN,2024,0.014404329936951399
TRAIR,Barriers to competition,FIN,2024,0.11141470307484269
TRAIR,Regulatory transparency,FIN,2024,0.009496777318418026
TRAIR,STRI,FIN,2024,0.4313605725765228
TRMAR,Restrictions on foreign entry,FIN,2024,0.12267536669969559
TRMAR,Restrictions to movement of people,FIN,2024,0.07830342091619968
TRMAR,Other discriminatory measures,FIN,2024,0.02838499378412962
TRMAR,Barriers to competition,FIN,2024,0.022512234281748533
TRMAR,Regulatory transparency,FIN,2024,0.007177813909947872
TRMAR,STRI,FIN,2024,0.2590538263320923
TRROF,Restrictions on foreign entry,FIN,2024,0.08231944218277931
TRROF,Restrictions to movement of people,FIN,2024,0.039606520906090736
TRROF,Other discriminatory measures,FIN,2024,0.019932694733142853
TRROF,Barriers to competition,FIN,2024,0.057468289509415627
TRROF,Regulatory transparency,FIN,2024,0.04581931047141552
TRROF,STRI,FIN,2024,0.2451462596654892
TRRAI,Restrictions on foreign entry,FIN,2024,0.11738149635493755
TRRAI,Restrictions to movement of people,FIN,2024,0.04063205234706402
TRRAI,Other discriminatory measures,FIN,2024,0.012254111468791962
TRRAI,Barriers to competition,FIN,2024,0.06933247204869986
TRRAI,Regulatory transparency,FIN,2024,0.009674298577010632
TRRAI,STRI,FIN,2024,0.24927443265914917
CR,Restrictions on foreign entry,FIN,2024,0.11785117909312248
CR,Restrictions to movement of people,FIN,2024,0.024797851219773293
CR,Other discriminatory measures,FIN,2024,0.021278684958815575
CR,Barriers to competition,FIN,2024,0.03601008281111717
CR,Regulatory transparency,FIN,2024,0.009722722694277763
CR,STRI,FIN,2024,0.20966053009033203
LSCAR,Restrictions on foreign entry,FIN,2024,0.14187991619110107
LSCAR,Restrictions to movement of people,FIN,2024,0.05700531881302595
LSCAR,Other discriminatory measures,FIN,2024,0.02381555549800396
LSCAR,Barriers to competition,FIN,2024,0.01976184407249093
LSCAR,Regulatory transparency,FIN,2024,0.012667848728597164
LSCAR,STRI,FIN,2024,0.25513046979904175
LSSTG,Restrictions on foreign entry,FIN,2024,0.11194539070129395
LSSTG,Restrictions to movement of people,FIN,2024,0.040955631993710995
LSSTG,Other discriminatory measures,FIN,2024,0.014266211539506912
LSSTG,Barriers to competition,FIN,2024,0.04428327549248934
LSSTG,Regulatory transparency,FIN,2024,0.02262798696756363
LSSTG,STRI,FIN,2024,0.23407849669456482
LSFGT,Restrictions on foreign entry,FIN,2024,0.08727272786200047
LSFGT,Restrictions to movement of people,FIN,2024,0.060606058686971664
LSFGT,Other discriminatory measures,FIN,2024,0.007272727321833372
LSFGT,Barriers to competition,FIN,2024,0.009696969762444496
LSFGT,Regulatory transparency,FIN,2024,0.02666666731238365
LSFGT,STRI,FIN,2024,0.19151514768600464
LSCUS,Restrictions on foreign entry,FIN,2024,0.12889518402516842
LSCUS,Restrictions to movement of people,FIN,2024,0.021246459800750017
LSCUS,Other discriminatory measures,FIN,2024,0.015580736100673676
LSCUS,Barriers to competition,FIN,2024,0.005429650656878948
LSCUS,Regulatory transparency,FIN,2024,0.02266288921236992
LSCUS,STRI,FIN,2024,0.19381491839885712
CS,Restrictions on foreign entry,FRA,2024,0.015420148149132729
CS,Restrictions to movement of people,FRA,2024,0.0730244442820549
CS,Other discriminatory measures,FRA,2024,0.012016141787171364
CS,Barriers to competition,FRA,2024,0.02947869338095188
CS,Regulatory transparency,FRA,2024,0.029407208785414696
CS,STRI,FRA,2024,0.15934662520885468
CO,Restrictions on foreign entry,FRA,2024,0.011801810935139656
CO,Restrictions to movement of people,FRA,2024,0.07070912513881922
CO,Other discriminatory measures,FRA,2024,0.009217620827257633
CO,Barriers to competition,FRA,2024,0.01819106750190258
CO,Regulatory transparency,FRA,2024,0.06714823096990585
CO,STRI,FRA,2024,0.1770678460597992
